State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Reported Date
Odisha,Angul,Angul,Other,Dry Fruits,2.1,5000,6000,5500,2015-04-09
Odisha,Angul,Angul,Other,Dry Fruits,0.24,5000,6000,5500,2015-04-10
Odisha,Angul,Angul,Other,Dry Fruits,0.3,5000,6000,5500,2015-04-11
Odisha,Angul,Angul,Other,Dry Fruits,2.0,5000,6000,5500,2015-04-12
Odisha,Angul,Angul,Other,Dry Fruits,0.4,5000,6000,5500,2015-04-13
Odisha,Angul,Angul,Other,Dry Fruits,0.35,5000,6000,5500,2015-04-14
Odisha,Angul,Angul,Other,Dry Fruits,0.2,5000,6000,5500,2015-04-15
Odisha,Angul,Angul,Other,Dry Fruits,0.2,5000,6000,5500,2015-04-16
Odisha,Angul,Angul,Other,Dry Fruits,0.3,5000,6000,5500,2015-04-17
Odisha,Angul,Angul,Other,Dry Fruits,0.25,5000,6000,5500,2015-04-18
Odisha,Angul,Angul,Other,Dry Fruits,2.0,5000,6000,5500,2015-04-19
Odisha,Angul,Angul,Other,Dry Fruits,0.2,5000,6000,5500,2015-04-20
Odisha,Angul,Angul,Other,Dry Fruits,0.23,5000,6000,5500,2015-04-22
Odisha,Angul,Angul,Other,Dry Fruits,0.23,5000,6000,5500,2015-04-23
Odisha,Angul,Angul,Other,Dry Fruits,0.2,5000,6000,5500,2015-04-24
Odisha,Angul,Angul,Other,Dry Fruits,0.25,5000,6000,5500,2015-04-25
Odisha,Angul,Angul,Other,Dry Fruits,2.0,5000,6000,5500,2015-04-26
Odisha,Angul,Angul,Other,Dry Fruits,0.25,5000,6000,5500,2015-04-27
Odisha,Angul,Angul,Other,Dry Fruits,0.23,5000,6000,5500,2015-04-28
Odisha,Angul,Angul,Other,Dry Fruits,0.24,5000,6000,5500,2015-04-29
Odisha,Angul,Angul,Other,Dry Fruits,0.25,5000,6000,5500,2015-04-30
Odisha,Angul,Angul,Other,Dry Fruits,0.25,5000,6000,5500,2015-05-01
Odisha,Angul,Angul,Other,Dry Fruits,0.25,5000,6000,5500,2015-05-02
Odisha,Angul,Angul,Other,Dry Fruits,1.0,5000,6000,5500,2015-05-03
Odisha,Angul,Angul,Other,Dry Fruits,0.25,5000,6000,5500,2015-05-04
Odisha,Angul,Angul,Other,Dry Fruits,0.25,5000,6000,5500,2015-05-07
Odisha,Angul,Angul,Other,Dry Fruits,0.2,5000,6000,5500,2015-05-08
Odisha,Angul,Angul,Other,Dry Fruits,0.25,5000,6000,5500,2015-05-09
Odisha,Angul,Angul,Other,Dry Fruits,1.2,5000,6000,5500,2015-05-10
Odisha,Angul,Angul,Other,Dry Fruits,0.25,5000,6000,5500,2015-05-11
Odisha,Angul,Angul,Other,Dry Fruits,0.24,5000,6000,5500,2015-05-12
Odisha,Angul,Angul,Other,Dry Fruits,0.25,5000,6000,5500,2015-05-13
Odisha,Angul,Angul,Other,Dry Fruits,0.3,5000,6000,5500,2015-05-14
Odisha,Angul,Angul,Other,Dry Fruits,0.24,5000,6000,5500,2015-05-15
Odisha,Angul,Angul,Other,Dry Fruits,0.25,5000,6000,5500,2015-05-16
Odisha,Angul,Angul,Other,Dry Fruits,1.5,5000,6000,5500,2015-05-17
Odisha,Angul,Angul,Other,Dry Fruits,1.2,5000,6000,5500,2015-05-18
Odisha,Angul,Angul,Other,Dry Fruits,0.23,5000,6000,5500,2015-05-19
Odisha,Angul,Angul,Other,Dry Fruits,0.25,5000,6000,5500,2015-05-20
Odisha,Angul,Angul,Other,Dry Fruits,0.23,5000,6000,5500,2015-05-21
Odisha,Angul,Angul,Other,Dry Fruits,0.21,5000,6000,5500,2015-05-22
Odisha,Angul,Angul,Other,Dry Fruits,0.23,5000,6000,5500,2015-05-23
Odisha,Angul,Angul,Other,Dry Fruits,2.3,5000,6000,5500,2015-05-24
Odisha,Angul,Angul,Other,Dry Fruits,0.25,5000,6000,5500,2015-05-25
Odisha,Angul,Angul,Other,Dry Fruits,0.26,5000,6000,5500,2015-05-26
Odisha,Angul,Angul,Other,Dry Fruits,0.23,5000,6000,5500,2015-05-27
Odisha,Angul,Angul,Other,Dry Fruits,0.2,5000,6000,5500,2015-05-28
Odisha,Angul,Angul,Other,Dry Fruits,0.23,5000,6000,5500,2015-05-29
Odisha,Angul,Angul,Other,Dry Fruits,0.32,5000,6000,5500,2015-05-30
Odisha,Angul,Angul,Other,Dry Fruits,2.3,4500,5500,5000,2015-06-19
Odisha,Angul,Angul,Other,Dry Fruits,0.25,4000,5000,4500,2015-06-21
Odisha,Angul,Angul,Other,Dry Fruits,0.45,4000,5000,4500,2015-06-23
Odisha,Angul,Angul,Other,Dry Fruits,0.25,4000,5000,4500,2015-06-26
Odisha,Angul,Angul,Other,Dry Fruits,0.23,4000,5000,4500,2015-06-28
Odisha,Angul,Angul,Other,Dry Fruits,0.5,4000,5000,4500,2015-07-12
Odisha,Angul,Angul,Other,Dry Fruits,1.0,4000,5000,4500,2015-07-19
Odisha,Angul,Angul,Other,Dry Fruits,0.2,4000,5000,4500,2015-07-22
Odisha,Angul,Angul,Other,Dry Fruits,0.2,4000,5000,4500,2015-07-24
Odisha,Angul,Angul,Other,Dry Fruits,1.0,4000,5000,4500,2015-07-26
Odisha,Angul,Angul,Other,Dry Fruits,1.0,4000,5000,4500,2015-08-02
Odisha,Angul,Angul,Other,Dry Fruits,1.0,4000,5000,4500,2015-08-16
Odisha,Angul,Angul,Other,Dry Fruits,2.0,2500,3000,2800,2015-09-28
Odisha,Angul,Angul,Other,Dry Fruits,2.0,4000,6000,5000,2016-05-27
Odisha,Angul,Angul,Other,Dry Fruits,2.0,4500,6000,5000,2019-05-28
Odisha,Angul,Angul,Other,Dry Fruits,25.0,6000,70000,7000,2020-12-04
Odisha,Angul,Angul,Other,Dry Fruits,2.0,6000,8000,7000,2022-07-02
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,1.5,2000,2400,2200,2014-12-15
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.6,6000,6500,6200,2015-01-05
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,1.0,6000,6500,6200,2015-01-09
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.5,6000,6500,6200,2015-01-14
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.5,6000,6500,6200,2015-01-15
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.5,6000,6500,6200,2015-01-16
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.5,6000,6500,6200,2015-01-19
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.5,6000,6500,6200,2015-01-20
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.5,6000,6500,6200,2015-01-21
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.5,6000,6500,6200,2015-01-22
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,3.2,6000,6500,6200,2015-01-23
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.5,6000,6500,6200,2015-02-02
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.5,6000,6500,6200,2015-02-06
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.3,6000,6500,6200,2015-02-11
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.5,6000,6500,6200,2015-02-12
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.4,6000,6500,6200,2015-02-13
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,1.0,6000,6500,6200,2015-02-16
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,3.5,6000,6500,6200,2015-02-17
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.5,6000,6500,6200,2015-02-18
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.3,6000,6500,6200,2015-02-19
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.5,6000,6500,6200,2015-02-20
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.5,6000,6500,6200,2015-02-23
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.3,6000,6500,6200,2015-02-24
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.5,6000,6500,6200,2015-02-25
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.5,6000,6500,6200,2015-02-26
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.36,6000,6500,6200,2015-02-27
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.2,6000,6500,6200,2015-03-02
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.3,6000,6500,6200,2015-03-03
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.25,6000,6500,6200,2015-03-04
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.25,6000,6500,6200,2015-03-05
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.3,6000,6500,6200,2015-03-06
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.25,6000,6500,6200,2015-03-09
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.3,6000,6500,6200,2015-03-10
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.2,6000,6500,6200,2015-03-12
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.2,6000,6500,6200,2015-03-13
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.5,6000,6500,6200,2015-03-16
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.25,6000,6500,6200,2015-03-21
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,1.0,6000,6500,6200,2015-03-23
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.25,6000,6500,6200,2015-03-25
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.25,6000,6500,6200,2015-03-27
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.25,6000,6500,6200,2015-03-30
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.2,5000,6000,5500,2015-04-06
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.2,5000,6000,5500,2015-04-07
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.23,5000,6000,5500,2015-04-08
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.3,5000,6000,5500,2015-04-09
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.4,5000,6000,5500,2015-04-10
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.2,5000,6000,5500,2015-04-13
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.25,5000,6000,5500,2015-04-14
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.2,5000,6000,5500,2015-04-15
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.2,5000,6000,5500,2015-04-16
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.25,5000,6000,5500,2015-04-17
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.2,5000,6000,5500,2015-04-20
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.25,5000,6000,5500,2015-04-21
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.2,5000,6000,5500,2015-04-22
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.25,5000,6000,5500,2015-04-23
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.23,5000,6000,5500,2015-04-24
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.23,5000,6000,5500,2015-04-27
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.4,5000,6000,5500,2015-04-28
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.25,5000,6000,5500,2015-04-29
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.25,5000,6000,5500,2015-05-04
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.25,5000,6000,5500,2015-05-07
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.23,5000,6000,5500,2015-05-08
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.23,5000,6000,5500,2015-05-11
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.24,5000,6000,5500,2015-05-12
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.25,5000,6000,5500,2015-05-13
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.23,5000,6000,5500,2015-05-14
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.25,5000,6000,5500,2015-05-15
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.23,5000,6000,5500,2015-05-18
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.25,5000,6000,5500,2015-05-19
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.3,5000,6000,5500,2015-05-20
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.21,5000,6000,5500,2015-05-21
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.25,5000,6000,5500,2015-05-22
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.2,5000,6000,5500,2015-05-25
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.2,5000,6000,5500,2015-05-26
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.25,5000,6000,5500,2015-05-27
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.25,5000,6000,5500,2015-05-28
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.5,5000,6000,5500,2015-05-30
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.23,4500,5500,5000,2015-05-31
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.2,4500,5500,5000,2015-06-02
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.25,4500,5500,5000,2015-06-03
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.3,4500,5500,5000,2015-06-04
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.25,4500,5500,5000,2015-06-13
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.25,4000,5000,4500,2015-06-23
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.23,4500,5500,5000,2015-06-24
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.25,4000,5000,4500,2015-06-25
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.25,4000,5000,4500,2015-07-06
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.22,4000,5000,4500,2015-07-07
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.23,4000,5000,4500,2015-07-08
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.12,4000,5000,4500,2015-07-09
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.2,4000,5000,4500,2015-07-15
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.12,4000,5000,4500,2015-07-16
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.23,4000,5000,4500,2015-07-20
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.12,4000,5000,4500,2015-07-21
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.23,4000,5000,4500,2015-07-22
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.23,4000,5000,4500,2015-07-24
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.2,4000,5000,4500,2015-08-05
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.2,4000,5000,4500,2015-08-14
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.23,4000,5000,4500,2015-08-17
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,2.0,2500,3000,2800,2016-02-02
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,2.0,4000,5000,4500,2016-03-02
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,4.0,1400,1600,1500,2016-04-30
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,0.5,3000,4000,3500,2018-02-25
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,2.0,5000,6000,5500,2018-06-14
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,1.2,4500,5500,5000,2018-10-09
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,1.0,4500,6000,5000,2021-05-16
Odisha,Angul,Angul(Jarapada),Other,Dry Fruits,2.0,2000,4000,3500,2022-05-30
Rajasthan,Ganganagar,Sriganganagar(F&V),Other,Dry Fruits,10.0,700,900,800,2006-12-28
Rajasthan,Ganganagar,Sriganganagar(F&V),Other,Dry Fruits,7.0,900,1100,1000,2007-01-18
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,6.0,2750,3250,3000,2006-05-03
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,6.0,3500,4000,3750,2006-05-03
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,18.0,3250,3750,3500,2006-05-06
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,18.0,2500,3000,2750,2006-05-06
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,36.0,3000,3500,3250,2006-05-09
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,36.0,2500,3000,2750,2006-05-09
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,38.0,2875,3250,3000,2006-05-10
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,38.0,2250,2750,2500,2006-05-10
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,35.0,2000,2500,2250,2006-05-11
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,35.0,2500,3000,2750,2006-05-11
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,34.0,2000,2500,2250,2006-05-12
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,34.0,2500,3250,3000,2006-05-12
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,36.0,2000,2500,2250,2006-05-13
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,36.0,2500,3000,2750,2006-05-13
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,38.0,1500,2250,1875,2006-05-16
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,38.0,2500,3500,3000,2006-05-16
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,58.0,2500,3000,2750,2006-05-17
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,58.0,1500,2250,1875,2006-05-17
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,45.0,1500,2250,1875,2006-05-18
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,45.0,2500,2750,2500,2006-05-18
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,50.0,1500,1750,1625,2006-05-19
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,50.0,2000,2500,2250,2006-05-19
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,55.0,1500,1750,1625,2006-05-20
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,55.0,2000,3000,2500,2006-05-20
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,58.0,1500,1900,1800,2006-05-23
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,58.0,2000,2200,2100,2006-05-23
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,57.0,1500,2000,1750,2006-05-24
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,57.0,2250,3000,2750,2006-05-24
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,22.0,2250,3125,2750,2006-05-27
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,22.0,1500,2000,1750,2006-05-27
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,26.0,2000,2250,2000,2006-05-30
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,26.0,2500,3500,3125,2006-05-30
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,65.0,2000,2250,2000,2006-05-31
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,65.0,2500,3125,2750,2006-05-31
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,48.0,2000,2250,2000,2006-06-01
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,48.0,2500,3125,2750,2006-06-01
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,36.0,2000,2250,2000,2006-06-02
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,36.0,2500,3125,2750,2006-06-02
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,42.0,2000,2250,2000,2006-06-03
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,42.0,2500,3125,2750,2006-06-03
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,36.0,2250,2750,2500,2006-06-06
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,36.0,3000,3500,3250,2006-06-06
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,28.0,3250,4000,3625,2006-06-07
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,28.0,2000,3000,2500,2006-06-07
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,30.0,2000,3000,2500,2006-06-08
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,30.0,3250,4000,3625,2006-06-08
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,15.0,2000,3000,2500,2006-06-09
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,15.0,3250,3750,3625,2006-06-09
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,32.0,2000,2750,2500,2006-06-13
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,32.0,3000,3750,3250,2006-06-13
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,47.0,1875,2750,2250,2006-06-14
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,47.0,3000,3750,3250,2006-06-14
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,18.0,1875,2750,2250,2006-06-15
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,18.0,3000,3750,3250,2006-06-15
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,21.0,3000,3750,3250,2006-06-16
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,21.0,1875,2750,2250,2006-06-16
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,20.0,1875,2750,2250,2006-06-17
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,20.0,3000,3750,3250,2006-06-17
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,5.0,2000,3000,2750,2006-06-20
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,5.0,3125,4000,3500,2006-06-20
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,13.0,2000,3000,2750,2006-06-21
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,13.0,3125,4500,3750,2006-06-21
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,13.0,2000,3000,2750,2006-06-22
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,13.0,3125,3750,3500,2006-06-22
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,1.0,2000,3000,2750,2006-06-23
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,1.0,3125,4000,3500,2006-06-23
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,12.0,2000,3000,2750,2006-06-24
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,12.0,3125,4000,3500,2006-06-24
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,1.0,3750,5000,4250,2006-06-26
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,1.0,2500,3500,3125,2006-06-26
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,5.0,3750,5250,4375,2006-06-28
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,5.0,2500,3500,3125,2006-06-28
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,4.0,2500,3500,3125,2006-06-29
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,4.0,3750,5250,4375,2006-06-29
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,4.0,2500,3500,3125,2006-06-30
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,4.0,3750,5250,4375,2006-06-30
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,3.0,2500,3500,3125,2006-07-01
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,3.0,3750,5625,4750,2006-07-01
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,2.0,2500,3500,3125,2006-07-05
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,2.0,3750,5250,4750,2006-07-05
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,3.0,4500,5500,5000,2006-07-13
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,3.0,3250,4000,3750,2006-07-13
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,12.0,2000,4000,3000,2007-05-03
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,11.0,2000,3750,2750,2007-05-04
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,8.0,2000,4000,3000,2007-05-05
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,38.0,1700,4000,2750,2007-05-09
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,36.0,1700,3750,2750,2007-05-10
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,38.0,1700,3500,2500,2007-05-12
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,90.0,1600,3500,2750,2007-05-15
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,45.0,1600,3250,2750,2007-05-16
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,34.0,1600,3000,1800,2007-05-17
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,45.0,1600,3125,2250,2007-05-18
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,41.0,1700,3250,2250,2007-05-19
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,36.0,1700,3250,2500,2007-05-22
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,77.0,1700,3250,1875,2007-05-23
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,30.0,1700,3000,2350,2007-05-24
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,26.0,1600,2750,2250,2007-05-25
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,58.0,1600,2750,2250,2007-05-26
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,45.0,1600,3000,1800,2007-05-29
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,64.0,1600,3000,2300,2007-05-30
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,10.0,1600,3500,2375,2007-05-31
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,27.0,1600,3250,2375,2007-06-01
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,31.0,1500,3250,2375,2007-06-02
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,66.0,1500,3250,2375,2007-06-05
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,39.0,1500,3250,2375,2007-06-06
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,64.0,1500,3250,2400,2007-06-07
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,64.0,1500,3250,2350,2007-06-08
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,117.0,1500,3250,2375,2007-06-09
NCT of Delhi,Delhi,Azadpur,Other,Dry Fruits,8.0,1500,3500,2500,2007-06-11
